8;9;10;9;8
9;9;8;10;10
13;9;13;9;8
9;8;9;13;8
9;9;9;10;9
14;9;8;9;10
8;9;9;12;12
8;8;9;13;9
9;9;8;11;12
9;9;10;8;9
13;9;9;9;10
13;10;8;8;8
8;9;10;10;9
8;13;9;9;9
12;8;9;11;9
9;9;9;9;12
8;14;9;9;13
9;11;8;10;9
8;8;9;13;8
10;8;10;10;13
12;9;12;9;8
10;10;8;9;10
9;8;9;9;8
9;8;12;12;8
12;8;12;14;9
10;10;10;9;9
9;12;9;10;9
8;13;8;10;13
8;11;9;9;8
13;12;10;8;8
9;13;9;12;10
9;8;9;10;9
9;13;13;9;9
10;10;11;14;9
9;9;8;9;8
12;9;8;9;10
10;10;11;10;9
9;12;9;8;10
8;10;10;9;10
9;10;9;9;8
9;10;8;9;12
8;14;9;13;13
10;9;9;8;9
9;9;13;9;13
9;8;9;9;8
8;9;9;9;8
13;8;8;12;12
9;9;9;10;8
9;9;9;10;9
9;8;9;8;8
9;9;9;9;10
8;9;9;8;9
9;9;13;13;9
9;8;14;9;9
9;9;9;9;9
9;9;13;10;9
9;9;9;12;9
9;10;10;9;12
9;10;11;13;9
10;9;12;9;9
8;13;10;8;8
10;8;10;10;8
9;10;10;9;8
8;10;10;14;9
13;9;9;8;9
9;9;8;8;9
13;10;10;8;9
13;9;11;10;10
9;9;9;9;10
9;9;8;9;13
8;12;10;12;10
11;9;9;9;8
9;12;9;9;10
8;8;9;8;9
8;10;12;9;10
9;10;8;8;12
10;9;9;10;8
12;9;9;13;8
13;10;9;9;8
8;9;10;13;9
14;9;9;9;12
8;9;9;9;10
8;10;8;9;8
10;8;13;8;10
9;8;8;8;8
13;9;12;11;8
14;9;9;12;9
8;13;8;8;8
10;10;9;9;9
8;8;9;9;8
8;8;9;8;9
9;13;9;9;9
10;10;8;9;13
10;8;10;9;13
8;14;9;9;8
9;8;9;10;8
9;8;12;10;8
8;9;9;10;8
8;12;9;9;12
8;9;8;9;9
